Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return_Pct,MA_20,MA_50,Ticker
1999-03-16,25.429701,25.7031,24.492201,24.503901,0.607812,20958720.0,-6.654646969031308,,,INFY
1999-03-17,25.3906,25.3906,23.602301,24.0625,0.596863,25989376.0,-1.801349915672612,,,INFY
1999-03-18,23.9062,24.054701,23.132799,23.4844,0.582523,8580352.0,-2.4024935064935082,,,INFY
1999-03-19,23.820299,23.8281,22.267599,22.875,0.567407,16324480.0,-2.5949140706170937,,,INFY
1999-03-22,21.4848,22.648399,21.4848,22.5312,0.55888,8837504.0,-1.502950819672133,,,INFY
1999-03-23,22.6406,22.929701,21.6406,21.7969,0.540665,22317824.0,-3.2590363584718007,,,INFY
1999-03-24,22.460899,22.460899,20.3125,20.898399,0.518378,21507840.0,-4.122150397533597,,,INFY
1999-03-25,20.313299,21.6719,20.313299,21.289101,0.52807,19840384.0,1.8695307712327525,,,INFY
1999-03-26,21.5938,21.9531,20.75,21.210899,0.52613,20060160.0,-0.367333500836875,,,INFY
1999-03-29,,,,,,,,,,INFY
1999-03-30,21.875,22.9062,21.6891,22.9062,0.568181,29875712.0,,,,INFY
1999-03-31,23.8281,24.023399,22.851601,22.8906,0.567794,24011008.0,-0.06810383215024585,,,INFY
1999-04-01,22.655899,22.695299,22.070299,22.2188,0.55113,16733952.0,-2.9348291438406893,,,INFY
1999-04-02,,,,,,,,,,INFY
1999-04-05,20.5488,21.7969,20.5488,21.4688,0.532527,17392768.0,,,,INFY
1999-04-06,21.1719,21.6406,20.8594,21.445299,0.531944,16358016.0,-0.10946582948280215,,,INFY
1999-04-07,21.7969,22.7328,21.757799,22.147699,0.549367,30448000.0,3.275309894257017,,,INFY
1999-04-08,22.2656,22.4219,21.7969,22.078501,0.54765,17703040.0,-0.3124387775000903,,,INFY
1999-04-09,22.2812,22.304701,20.3125,20.4062,0.50617,39910656.0,-7.574341210936386,,,INFY
1999-04-12,20.2344,21.523399,19.148399,21.2227,0.526423,25665408.0,4.001234918799201,,,INFY
1999-04-13,20.938299,21.4844,20.7812,20.9375,0.519348,21564288.0,-1.3438440914680938,,,INFY
1999-04-14,,,,,,,,,,INFY
1999-04-15,20.820299,21.0156,20.2691,20.7812,0.515471,9872640.0,,,,INFY
1999-04-16,20.585899,22.4438,20.585899,22.4438,0.556712,11803904.0,8.000500452331917,,,INFY
1999-04-19,21.094101,21.4219,20.7188,21.179701,0.525356,8974720.0,-5.632285976528029,,,INFY
1999-04-20,21.0938,21.4844,20.644501,21.4844,0.532914,8896512.0,1.4386369288216017,,,INFY
1999-04-21,21.273399,21.5625,21.148399,21.2973,0.528273,3072256.0,-0.8708644411759225,,,INFY
1999-04-22,21.148399,21.5152,20.7344,21.132,0.524173,8255872.0,-0.7761547238382294,,,INFY
1999-04-23,21.445299,21.4844,20.710899,21.1719,0.525163,7758592.0,0.18881317433276923,,,INFY
1999-04-26,19.9617,20.6406,19.960899,20.117201,0.499001,9414272.0,-4.981598250511288,,,INFY
1999-04-27,,,,,,,,,,INFY
1999-04-28,20.117201,20.4688,19.617201,20.304701,0.503652,6228352.0,,,,INFY
1999-04-29,20.4688,20.5938,20.3594,20.5469,0.50966,5271680.0,1.1928222927291454,,,INFY
1999-04-30,20.3906,20.898399,20.3906,20.703501,0.513544,2413824.0,0.7621636353902561,,,INFY
1999-05-03,20.8438,20.8594,20.148399,20.429701,0.506753,2635648.0,-1.3224816421145258,,,INFY
1999-05-04,20.539101,21.9051,20.523399,21.523399,0.533881,9123712.0,5.353470420345352,,,INFY
1999-05-05,23.2449,23.2453,21.7969,22.9688,0.569734,16496896.0,6.715486712856089,,,INFY
1999-05-06,23.2344,24.8062,23.125,24.8062,0.61531,19347072.0,7.999547211870017,,,INFY
1999-05-07,25.5781,25.929701,24.844101,25.3906,0.629806,18561664.0,2.3558626472414135,,,INFY
1999-05-10,25.311701,25.617201,24.9219,25.1562,0.623992,8571264.0,-0.9231762935889676,,,INFY
1999-05-11,25.0555,25.2188,24.891399,25.0,0.620117,9383296.0,-0.6209204887860587,,,INFY
1999-05-12,25.195299,25.4688,24.804701,25.1723,0.624391,12447744.0,0.6891999999999898,,,INFY
1999-05-13,25.5469,25.773399,24.9531,25.039101,0.621087,11407232.0,-0.5291491043726726,,,INFY
1999-05-14,25.1562,25.367201,24.9219,25.039101,0.621087,13733760.0,0.0,,,INFY
1999-05-17,24.9219,25.0781,23.757799,24.1562,0.599187,13644544.0,-3.526089055673365,,,INFY
1999-05-18,24.0625,25.0781,23.9844,24.7656,0.614303,19741568.0,2.5227477831778256,,,INFY
1999-05-19,25.0777,25.3125,24.6492,24.9219,0.61818,12166656.0,0.6311173563329886,,,INFY
1999-05-20,25.0,25.4531,24.804701,25.0,0.775754,15785216.0,0.31337899598344876,,,INFY
1999-05-21,25.304701,25.4688,24.726601,24.844101,0.770917,11502976.0,-0.623596000000004,,,INFY
1999-05-24,24.8438,25.0781,24.6094,24.9648,0.774662,6969984.0,0.4858255889396146,,,INFY
1999-05-25,24.688299,25.195299,24.688299,25.0781,0.778178,6000128.0,0.4538390053194785,23.790560250000002,,INFY
1999-05-26,25.375,25.7031,24.9219,25.2188,0.782544,17682304.0,0.5610472882714435,24.0362652,,INFY
1999-05-27,25.351601,25.460899,24.8438,25.0,0.775754,12986240.0,-0.8676067061081483,24.2589202,,INFY
1999-05-28,24.7656,24.976601,24.257799,24.828501,0.770433,19985920.0,-0.6859959999999998,24.4651702,,INFY
1999-05-31,25.0,25.6926,25.0,25.429701,0.789088,8236800.0,2.4214107811019403,24.7151702,,INFY
1999-06-01,25.2344,25.382799,24.875,25.054701,0.777452,6269696.0,-1.4746535950226125,24.8917353,,INFY
1999-06-02,25.0,25.273399,24.582001,25.0863,0.778433,16216064.0,0.1261200442982835,24.997610299999998,,INFY
1999-06-03,25.1562,25.2031,24.8906,24.9648,0.774662,4792704.0,-0.48432809940087695,25.0055403,,INFY
1999-06-04,25.085899,25.195299,24.7656,25.000401,0.775767,12052608.0,0.14260478754086758,24.98603035,,INFY
1999-06-07,24.8438,25.0,24.5625,24.75,0.767997,9071616.0,-1.0015879345295353,24.965720349999998,,INFY
1999-06-08,24.6094,24.726601,23.844101,24.6094,0.763634,16247040.0,-0.5680808080808064,24.94619035,,INFY
1999-06-09,25.429701,25.625,24.8438,25.0371,0.776906,15828352.0,1.7379537900151787,24.93943035,,INFY
1999-06-10,25.272301,25.429701,24.9219,25.066,0.777803,8081792.0,0.11542870380356618,24.940775300000002,,INFY
1999-06-11,25.0781,25.1562,24.6805,24.744499,0.767826,4944384.0,-1.2826178887736295,24.926045199999997,,INFY
1999-06-14,23.601601,24.570299,23.554701,24.526199,0.761052,5679104.0,-0.8822162857288096,24.94454515,,INFY
1999-06-15,24.605499,24.6094,23.7656,23.907801,0.741863,11062784.0,-2.521377242352141,24.9016552,,INFY
1999-06-16,23.835899,24.2969,23.7152,24.177,0.750217,5465600.0,1.1259881241273417,24.8644102,,INFY
1999-06-17,24.4531,24.632799,24.289101,24.423,0.75785,3652736.0,1.0174959672415884,24.835560199999996,,INFY
1999-06-18,24.601601,24.601601,24.0711,24.153099,0.749475,3204480.0,-1.1051099373541207,24.801010100000003,,INFY
1999-06-21,24.414101,26.0856,24.2547,25.990601,0.806493,10575488.0,7.607727687449128,24.852300149999998,,INFY
1999-06-22,26.1719,27.4219,26.1719,26.975,0.837039,15855488.0,3.787519188186539,24.94714515,,INFY
1999-06-23,27.1094,27.4219,26.6406,26.774599,0.83082,7011968.0,-0.7429138090824905,25.0249351,,INFY
1999-06-24,26.679701,27.335899,26.447701,27.065599,0.83985,8440704.0,1.0868510112887142,25.12821505,,INFY
1999-06-25,26.9531,29.0609,26.9531,28.600401,0.887476,26430080.0,5.670674423278066,25.316810049999997,,INFY
1999-06-28,28.914101,29.4531,28.75,28.9051,0.89693,14229632.0,1.065366181404248,25.49058,,INFY
1999-06-29,29.0938,29.0938,28.5312,28.715599,0.89105,9319808.0,-0.655597109160666,25.6736249,,INFY
1999-06-30,28.8281,28.8594,28.3594,28.445299,0.882663,5262080.0,-0.941300231974973,25.84157485,,INFY
1999-07-01,28.5156,28.9062,28.4461,28.6336,0.888506,8567168.0,0.6619758154062794,26.02501485,,INFY
1999-07-02,28.7344,28.8906,28.4844,28.559401,0.886203,6398336.0,-0.25913262740276943,26.20296485,,INFY
1999-07-05,28.789101,29.679701,28.789101,28.8871,0.896371,5593088.0,1.1474295276711066,26.40981985,,INFY
1999-07-06,28.976601,29.179701,28.5938,28.9937,0.899679,9654656.0,0.36902285103039834,26.62903485,25.16669012,INFY
1999-07-07,29.132799,29.686701,29.0625,29.345699,0.910603,7298816.0,1.2140533978071133,26.844464800000004,25.347510079999996,INFY
1999-07-08,29.371099,29.371099,28.914801,29.0863,0.902553,4732672.0,-0.8839421408908921,27.0454798,25.51829808,INFY
1999-07-09,29.273399,31.4133,29.273399,30.0375,0.932069,22137728.0,3.2702681331073347,27.31012985,25.70497806,INFY
1999-07-12,30.851601,32.440601,30.4688,32.4375,1.006541,28203008.0,7.990012484394504,27.705694900000005,25.94513404,INFY
1999-07-13,32.898399,34.257801,32.617199,33.561298,1.041413,13993088.0,3.4645025048169575,28.18836975,26.18589202,INFY
1999-07-14,33.984402,36.246498,33.594101,36.2043,1.123426,22441984.0,7.875148333059112,28.789734749999997,26.450602019999998,INFY
1999-07-15,38.320301,38.976601,37.140598,37.5672,1.165717,22147584.0,3.7644699662747083,29.44694475,26.70582202,INFY
1999-07-16,37.890598,40.546902,37.890598,39.825001,1.235776,16752896.0,6.010032688089617,30.230539849999996,26.99451004,INFY
1999-07-19,40.390598,43.011299,40.390598,43.011299,1.334648,6877568.0,8.000748072799801,31.081574749999998,27.35161202,INFY
1999-07-20,43.011299,43.011299,39.570702,39.577,1.228081,18154240.0,-7.984643756051179,31.711674749999997,27.643152020000002,INFY
1999-07-21,36.726601,38.710899,36.5625,37.434799,1.161608,23183872.0,-5.4127422492862065,32.24468475,27.888402,INFY
1999-07-22,36.853901,37.1082,35.351601,36.135201,1.121282,20959360.0,-3.4716307679386715,32.69816485,28.110324000000002,INFY
1999-07-23,36.133202,37.109402,34.8438,35.4105,1.098794,21220736.0,-2.005526411766756,33.038669799999994,28.317751979999997,INFY
1999-07-26,35.4688,36.289101,34.453098,35.615601,1.105158,12089728.0,0.57920955648747,33.37419485,28.54694,INFY
1999-07-27,35.195301,35.859402,34.609402,34.821499,1.080517,18631040.0,-2.229646496769755,33.679489849999996,28.748057980000002,INFY
1999-07-28,36.679699,37.4016,36.015598,37.148399,1.152721,18416512.0,6.682365971665938,34.114644850000005,28.99258796,INFY
1999-07-29,37.484402,40.078098,37.484402,38.162899,1.184201,15396992.0,2.7309386872904184,34.591109800000005,29.25584594,INFY
1999-07-30,37.695301,38.0816,36.837101,37.842999,1.174274,10296832.0,-0.8382486875538553,35.055289699999996,29.5158239,INFY
1999-08-02,37.9688,40.796902,37.3438,39.943401,1.239451,28495232.0,5.550305355027496,35.60810475,29.81539592,INFY
1999-08-03,39.835899,39.992199,38.945301,39.158199,1.215086,12061696.0,-1.9657865388077456,36.1163297,30.0969979,INFY
1999-08-04,39.453098,40.8508,39.453098,40.1301,1.245244,16642688.0,2.4819859565042623,36.65554975,30.395223899999998,INFY
1999-08-05,40.235199,40.585899,39.390598,39.6012,1.228832,7390848.0,-1.317963324287752,37.18129475,30.6872479,INFY
1999-08-06,40.1562,40.927299,39.703098,40.388302,1.253256,16282624.0,1.9875710837045535,37.698834850000004,30.99844392,INFY
1999-08-09,39.859402,40.390598,39.453098,39.619499,1.2294,6105216.0,-1.903528898045792,38.0579348,31.28223988,INFY
1999-08-10,39.320301,39.7188,38.289101,39.332802,1.220504,15756160.0,-0.7236260105156767,38.34651,31.5678019,INFY
1999-08-11,38.2812,41.875,38.2812,41.2598,1.280298,19464704.0,4.899213638529987,38.599285,31.891271900000003,INFY
1999-08-12,41.8703,42.929699,41.5625,42.500801,1.318807,18495232.0,3.007772698849731,38.845965050000004,32.241991920000004,INFY
1999-08-13,42.889801,43.3125,42.421902,42.6059,1.322069,10773632.0,0.24728710407126986,38.98501,32.5941019,INFY
1999-08-16,43.492199,43.914101,43.046902,43.224602,1.341267,5970304.0,1.4521509931723076,38.99567515,32.96359394,INFY
1999-08-17,43.4375,44.046902,43.212101,43.566002,1.351861,10378240.0,0.789827978057489,39.195125250000004,33.34272598,INFY
1999-08-18,44.140598,44.335899,43.328499,43.5606,1.351693,6395392.0,-0.01239957708305539,39.501415300000005,33.71319598,INFY
1999-08-19,43.5938,44.333599,42.657001,42.8512,1.32968,4527360.0,-1.6285358787528237,39.83721525,34.06889998,INFY
1999-08-20,42.460899,42.695301,42.195301,42.500401,1.318795,2692096.0,-0.8186445187066016,40.1917103,34.42401802,INFY
1999-08-23,42.765598,44.125,42.765598,43.252701,1.342139,4193664.0,1.7701009456357886,40.5735653,34.79854806,INFY
1999-08-24,43.5938,43.75,42.820301,42.996899,1.334201,4795264.0,-0.591412776741973,40.9823353,35.18033002,INFY
1999-08-25,44.445301,44.842602,42.9688,43.859798,1.360978,8925056.0,2.0068865896584853,41.31790525,35.573985979999996,INFY
1999-08-26,43.360199,44.296902,43.359402,43.655499,1.354638,4655232.0,-0.4658001388880062,41.59253525,35.95863596,INFY
1999-08-27,43.7812,44.132801,43.554699,43.6926,1.355789,3212928.0,0.08498585710816631,41.8850153,36.34942598,INFY
1999-08-30,43.976601,44.054699,43.360199,43.5527,1.351448,2241920.0,-0.32019151984545857,42.06548025,36.700667960000004,INFY
1999-08-31,43.375,43.578098,43.047699,43.364101,1.345596,4726656.0,-0.43303629855325765,42.27577535,37.02844998,INFY
1999-09-01,44.0625,44.0625,42.578098,42.794102,1.327908,3288192.0,-1.3144490185556856,42.40897545,37.34884004,INFY
1999-09-02,43.125,43.125,42.235901,42.666,1.323933,2763904.0,-0.29934498917632,42.562215450000004,37.66084806,INFY
1999-09-03,42.890598,43.554699,42.578098,43.433601,1.347752,3062144.0,1.7990929545774303,42.7144804,37.957512060000006,INFY
1999-09-06,43.828098,45.898399,43.570301,45.686699,1.417666,12411008.0,5.187453833266087,43.0178404,38.293144039999994,INFY
1999-09-07,46.171902,46.390598,44.539101,44.974201,1.395558,4962432.0,-1.5595304882937477,43.29991035,38.61831608,INFY
1999-09-08,46.328899,47.7258,46.289101,46.784,1.451716,5560832.0,4.024082606826074,43.57612035,38.9850901,INFY
1999-09-09,46.328499,46.757801,46.102699,46.426899,1.440635,2109056.0,-0.7632972811217553,43.77242525,39.34095608,INFY
1999-09-10,46.4062,47.179699,46.0938,46.782799,1.451679,6237952.0,0.7665814595973819,43.9812702,39.70542404,INFY
1999-09-13,,,,,,,,,,INFY
1999-09-14,47.070301,47.070301,45.703098,45.8172,1.421715,5766912.0,,,,INFY
1999-09-15,46.4375,47.849201,46.242199,47.242599,1.465946,8206720.0,3.1110565464498086,,,INFY
1999-09-16,46.875401,48.171902,46.875,47.7285,1.481024,9296000.0,1.0285230073815432,,,INFY
1999-09-17,47.695301,51.539101,47.695301,51.137501,1.586805,16051968.0,7.14248509800226,,,INFY
1999-09-20,52.3461,55.1562,52.3461,54.855499,1.702176,15663488.0,7.270589933598837,,,INFY
1999-09-21,55.171902,59.244099,55.171902,59.244099,1.838355,7432320.0,8.000291821244755,,,INFY
1999-09-22,59.726601,61.7188,58.5938,60.223801,1.868755,22486272.0,1.6536701824092281,,,INFY
1999-09-23,60.546902,62.187099,60.195301,60.9203,1.890367,16110976.0,1.1565178358635908,,,INFY
1999-09-24,60.621498,60.621498,58.984402,59.562099,1.848222,9369472.0,-2.229471949415862,,,INFY
1999-09-27,59.390598,60.0,54.797298,54.797298,1.700369,18954368.0,-7.999719754671519,,,INFY
1999-09-28,54.797298,56.171902,53.367199,54.518002,1.691703,15646976.0,-0.5096893646106326,,,INFY
1999-09-29,57.8125,58.8797,56.695301,57.022701,1.769424,13825280.0,4.5942604426332245,,,INFY
1999-09-30,57.203098,57.890598,55.469898,55.7281,1.729252,9083008.0,-2.2703256375035674,,,INFY
1999-10-01,56.5625,58.398399,56.5625,56.981998,1.768161,18394240.0,2.2500282622231804,,,INFY
1999-10-04,57.320301,57.320301,55.625,56.379299,1.749459,8724224.0,-1.057700714530918,,,INFY
1999-10-05,56.639801,58.203098,56.639801,57.820301,1.794174,21926272.0,2.5559062023811308,,,INFY
1999-10-06,60.546902,61.679699,59.226601,59.5644,1.848294,23435904.0,3.0164128685528535,,,INFY
1999-10-07,60.4688,64.329697,60.4688,64.329697,1.996162,20937216.0,8.000243433997479,,,INFY
1999-10-08,66.398399,69.335899,62.5,64.259003,1.993968,32706048.0,-0.10989325816347373,,,INFY
1999-10-11,65.117203,67.578102,63.523399,63.900799,1.982853,15590016.0,-0.5574378426008386,56.60165980000001,,INFY
1999-10-12,64.179703,64.453102,61.809799,62.502701,1.93947,18227712.0,-2.1879194343094155,57.43593485,,INFY
1999-10-13,59.773399,64.0625,59.773399,62.133598,1.928017,14667520.0,-0.5905392792545094,58.1804848,,INFY
1999-10-14,61.328098,63.2812,61.328098,62.230099,1.931011,7520256.0,0.15531210666410722,58.905564749999996,,INFY
1999-10-15,62.421902,62.421902,59.570301,60.1633,1.866878,7726208.0,-3.321220813098824,59.35685470000001,,INFY
1999-10-18,59.852299,61.554699,58.398399,59.020302,1.83141,12191872.0,-1.8998259736417333,59.56509485,,INFY
1999-10-19,,,,,,,,,,INFY
1999-10-20,61.327301,62.4981,60.164101,60.705502,1.883702,9482624.0,,,,INFY
1999-10-21,61.085899,61.088699,57.4375,57.780102,1.792927,13757312.0,-4.819003061699423,,,INFY
1999-10-22,56.875,56.953098,55.609402,56.132,1.741786,7973120.0,-2.852369488721229,,,INFY
1999-10-25,57.023399,57.226601,55.234402,56.3895,1.749776,11998464.0,0.45874011259174896,,,INFY
1999-10-26,56.601601,59.679699,56.601601,58.951199,1.829266,17267200.0,4.5428652497362165,,,INFY
1999-10-27,61.554699,61.554699,58.5938,58.930099,1.828611,9428992.0,-0.035792316963734194,,,INFY
1999-10-28,58.585899,58.585899,56.859402,57.595299,1.883054,7144320.0,-2.2650564357612923,,,INFY
1999-10-29,57.1875,57.773399,53.476601,54.510601,1.782201,23359872.0,-5.355815584879586,,,INFY
1999-11-01,55.390598,57.3438,51.5625,52.039101,1.701397,17923456.0,-4.533980463726673,,,INFY
1999-11-02,51.7188,56.202301,51.5625,56.202301,1.837511,11051648.0,8.000138203771034,,,INFY
1999-11-03,57.5695,59.570301,56.4543,58.487099,1.912211,21494272.0,4.065310422076851,,,INFY
1999-11-04,58.945301,59.5312,58.203098,59.3312,1.939808,10679296.0,1.4432259668067937,,,INFY
1999-11-05,59.523399,62.693001,59.382801,62.073101,2.029455,21151104.0,4.621347621487515,,,INFY
1999-11-08,,,,,,,,,,INFY
1999-11-09,63.2812,63.585899,61.484402,62.469101,2.042401,12857088.0,,,,INFY
1999-11-10,62.890598,63.867199,62.3438,63.516399,2.076642,15993472.0,1.6765056375631193,,,INFY
1999-11-11,63.578098,65.421898,62.117199,62.647999,2.048251,14318592.0,-1.3672059714846307,,,INFY
1999-11-12,62.695301,63.4375,62.117199,62.698399,2.049898,9048320.0,0.08044949687859848,,,INFY
1999-11-15,63.2812,63.5938,62.257801,62.611301,2.04705,10479232.0,-0.13891582781883072,,,INFY
1999-11-16,63.007801,64.296898,62.187901,63.354698,2.071356,18548992.0,1.1873208001220048,,,INFY
1999-11-17,64.453102,65.078102,63.617199,63.617199,2.079937,10408832.0,0.41433549253127033,,,INFY
1999-11-18,64.257797,67.960899,64.257797,66.925797,2.188112,19834752.0,5.2007916915675745,,,INFY
1999-11-19,67.460899,68.671898,67.460899,67.986298,2.222784,13349376.0,1.584592261187412,,,INFY
1999-11-22,68.281197,72.542603,68.281197,71.837502,2.348697,19514368.0,5.664676726478035,,,INFY
1999-11-23,,,,,,,,,,INFY
1999-11-24,72.570297,73.179703,70.9375,71.216797,2.328403,16322688.0,,,,INFY
1999-11-25,71.718803,76.351601,71.718803,74.553497,2.437495,32123520.0,4.685271088504583,,,INFY
1999-11-26,74.984398,75.929703,74.6875,75.264099,2.460729,15648640.0,0.9531437539408882,,,INFY
1999-11-29,74.695297,74.695297,71.109398,71.828903,2.348417,14984832.0,-4.564189362048965,,,INFY
1999-11-30,71.258598,72.796898,70.390602,72.082397,2.356704,19893248.0,0.3529136453608528,,,INFY
1999-12-01,71.484398,75.546898,70.554703,72.440598,2.368415,20949248.0,0.49693269772923543,,,INFY
1999-12-02,72.968803,74.218803,72.265602,72.553902,2.372119,8741376.0,0.1564095315723435,,,INFY
1999-12-03,73.007797,74.140602,72.460899,72.773804,2.379309,7236608.0,0.30308776501091206,,,INFY
1999-12-06,73.281197,74.0625,72.758598,73.435501,2.400943,11953920.0,0.9092516312600774,,,INFY
1999-12-07,73.632797,77.695297,73.632797,74.326202,2.430063,15384832.0,1.2129024625296525,,,INFY
1999-12-08,77.734398,78.117203,75.390602,77.035202,2.518634,22782080.0,3.6447442854674605,,,INFY
1999-12-09,76.171898,77.929703,74.531197,77.209801,2.524343,19315456.0,0.22664833149914632,,,INFY
1999-12-10,77.5,79.210899,77.5,77.923798,2.547686,16516864.0,0.9247491778925809,,,INFY
1999-12-13,78.046898,79.257797,75.976601,78.659798,2.57175,19993728.0,0.9445124838499241,,,INFY
1999-12-14,79.101601,79.296898,76.843803,77.669098,2.539359,19234304.0,-1.259474375970293,,,INFY
1999-12-15,76.476601,77.343803,71.5,76.089798,2.487724,11230720.0,-2.0333698223198193,,,INFY
1999-12-16,75.781197,77.874199,75.585899,77.545303,2.535311,8111744.0,1.912877991869566,,,INFY
1999-12-17,77.734398,81.640602,77.734398,78.867996,2.578555,13785600.0,1.7057035678872845,,,INFY
1999-12-20,79.679703,80.468803,78.945297,79.332001,2.593727,6485120.0,0.5883311654070633,,,INFY
1999-12-21,80.070297,85.678902,79.845299,85.642998,2.800063,16071040.0,7.9551718353858325,75.82257465,,INFY
1999-12-22,89.885201,92.494499,89.885201,92.494499,3.024069,2171008.0,8.000071412726584,76.88645975,,INFY
1999-12-23,99.894096,99.894096,98.476601,99.894096,3.265995,2854784.0,8.000040088870586,78.1534897,,INFY
1999-12-24,99.609398,104.484001,97.773399,99.839798,3.26422,12998400.0,-0.054355564717256666,79.38227465,,INFY
1999-12-27,98.4375,100.773003,94.539101,98.292603,3.213635,6448640.0,-1.5496776145320301,80.70545965,,INFY
1999-12-28,95.625,98.4375,92.968803,97.301903,3.181245,6875904.0,-1.0079090081681952,81.96643495000001,,INFY
1999-12-29,101.546997,105.085999,100.078003,105.085999,3.435743,8247296.0,7.99994220051381,83.59870500000001,,INFY
1999-12-30,112.421997,113.492996,109.375,113.028999,3.695437,5480064.0,7.5585711470469,85.62245985,,INFY
1999-12-31,,,,,,,,,,INFY
2000-01-03,122.07,122.071999,122.07,122.071999,3.991093,657536.0,,,,INFY
2000-01-04,131.25,131.837997,126.976997,131.686996,4.305449,7191808.0,7.876496722233561,,,INFY
2000-01-05,122.664001,126.953003,121.152,121.152,3.961014,21069440.0,-8.000027580551683,,,INFY
2000-01-06,119.193001,119.530998,111.459999,111.459999,3.644139,10495616.0,-7.999868759904915,,,INFY
2000-01-07,102.542999,102.542999,102.542999,102.542999,3.352601,971392.0,-8.000179508345418,,,INFY
2000-01-10,102.542999,110.746002,94.339798,107.478996,3.513982,30230400.0,4.813587517564222,,,INFY
2000-01-11,103.125,107.811996,98.880898,98.880898,3.232869,15658368.0,-7.999793745747308,,,INFY
2000-01-12,93.359398,104.289001,91.921898,102.167999,3.34034,25993472.0,3.3243033452224457,,,INFY
2000-01-13,102.344002,102.726997,93.994904,94.457802,3.088258,20038400.0,-7.546587067835198,,,INFY
2000-01-14,95.695297,96.070297,87.523399,95.128098,3.110173,16040064.0,0.70962481214627,,,INFY
2000-01-17,95.3125,100.664001,91.5625,92.741402,3.032141,18092928.0,-2.508928539704436,,,INFY
2000-01-18,91.7164,95.070297,88.476601,93.247299,3.048682,20290944.0,0.5454920769905947,,,INFY
2000-01-19,98.015602,100.707001,97.031197,100.702003,3.29241,19994752.0,7.994552206815131,,,INFY
2000-01-20,103.125,105.866997,98.523399,99.586304,3.255933,19778560.0,-1.1079213588234271,,,INFY
2000-01-21,100.780998,106.171997,97.679703,104.845001,3.427864,20786048.0,5.280542392656717,,,INFY
2000-01-24,106.25,113.195,106.25,108.428001,3.545009,25256320.0,3.417425691092313,,,INFY
2000-01-25,107.811996,111.328003,104.688004,110.230003,3.603924,20469632.0,1.6619341714138924,,,INFY
2000-01-26,,,,,,,,,,INFY
2000-01-27,118.280998,118.75,113.953003,115.480003,3.775571,12953792.0,,,,INFY
2000-01-28,116.030998,120.296997,116.030998,118.93,3.888367,17281536.0,2.9875276328144906,,,INFY
2000-01-31,117.741997,117.875,111.359001,112.838997,3.689225,7598272.0,-5.121502564533764,,,INFY
2000-02-01,113.280998,116.405998,111.719002,115.897003,3.789204,7055424.0,2.7100613097438275,,,INFY
2000-02-02,118.594002,120.311996,114.835999,115.091003,3.762853,9491520.0,-0.6954450754865449,,,INFY
2000-02-03,115.875,117.344002,115.155998,116.262001,3.801138,6032064.0,1.017453988127981,,,INFY
2000-02-04,116.796997,124.219002,116.796997,123.389999,4.034184,20176704.0,6.130978254881403,,,INFY
2000-02-07,123.421997,133.261993,123.421997,132.753006,4.340305,16988608.0,7.588140915699326,,,INFY
2000-02-08,132.733994,142.968994,132.733994,139.033997,4.545659,14902784.0,4.731336177803769,,,INFY
2000-02-09,146.858994,146.858994,134.375,136.089996,4.449407,10595520.0,-2.1174684347167183,,,INFY
2000-02-10,137.483994,144.921997,137.483994,143.891006,4.704456,18777728.0,5.7322435368430735,,,INFY
2000-02-11,144.828003,155.401993,144.828003,155.401993,5.080804,2100224.0,7.999796040066598,,,INFY
2000-02-14,167.835007,167.835007,167.835007,167.835007,5.487296,1518912.0,8.000549902857411,,,INFY
2000-02-15,167.835007,167.835007,154.408997,155.651993,5.088977,21339968.0,-7.2589230445826995,,,INFY
2000-02-16,157.031006,160.938004,150.546997,156.841003,5.127851,12720448.0,0.7638899940073385,,,INFY
2000-02-17,156.25,168.75,156.25,160.910995,5.260918,12125248.0,2.594979579415213,,,INFY
2000-02-18,162.796997,164.061996,152.733994,154.134003,5.039346,10628288.0,-4.211640105761583,,,INFY
2000-02-21,153.906006,164.061996,151.578003,160.229996,5.238654,17751552.0,3.9549955761545963,,,INFY
2000-02-22,161.546997,161.546997,152.343994,153.595001,5.021723,12066560.0,-4.140919406875598,,,INFY
2000-02-23,164.061996,164.061996,141.307999,143.983994,4.707497,11944576.0,-6.257369665305712,138.9120498,,INFY
2000-02-24,146.718994,150.766006,140.438004,145.266006,4.749412,8260480.0,0.8903850798860358,140.40134995,,INFY
2000-02-25,146.875,148.279007,138.281006,140.425003,4.591136,4929856.0,-3.332509190071631,141.4761001,,INFY
2000-02-28,139.061996,139.061996,129.190994,132.964005,4.347202,7616384.0,-5.313154951472576,142.4823505,,INFY
2000-02-29,134.375,143.602005,130.468994,137.177994,4.484978,16031808.0,3.16927051046636,143.54640005000002,,INFY
2000-03-01,142.171997,148.151993,140.625,148.151993,4.843769,6285824.0,7.999824665755062,145.19944955,,INFY
2000-03-02,158.354996,160.005005,155.188995,160.005005,5.231297,1607040.0,8.000575463065163,147.38659975000002,,INFY
2000-03-03,172.804993,172.804993,172.804993,172.804993,5.649789,1708224.0,7.999742258062481,149.85734945,,INFY
2000-03-06,186.557007,186.630005,165.0,186.630005,6.101789,1385792.0,8.000354480498139,152.55119940000003,,INFY
2000-03-07,200.0,201.561005,200.0,201.561005,6.589954,3477312.0,8.000321277385147,155.6775498,,INFY
